stop_id,stop_name,stop_code,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,area_id
13600,46th Ave & Ulloa St,13600,,37.74000,-122.50458,,,0,,,0,,13600
13602,46th Ave & Vicente St,13602,,37.73814,-122.50444,,,0,,,0,,13602
13603,46th Ave & Vicente St,13603,,37.73797,-122.50427,,,0,,,0,,13603
13608,48th Ave & Point Lobos Ave,13608,,37.77902,-122.50941,,,0,,,0,,13608
13153,4th St & 3rd St,13153,,37.77297,-122.38969,,,0,,,0,,13153
17366,4TH ST & BERRY ST,17366,,37.77615,-122.39394,,,0,,,0,,17366
13156,4th St & Brannan St,13156,,37.77831,-122.39660,,,0,,,0,,13156
13158,4th St & Folsom St,13158,,37.78180,-122.40101,,,0,,,0,,13158
13159,4th St & Howard St,13159,,37.78304,-122.40255,,,0,,,0,,13159
17166,4th St & King St,17166,,37.77628,-122.39386,,,0,,,0,,17166
17405,4th St & King St,17405,,37.77625,-122.39393,,,0,,,0,,17405
17397,4th St & King St,17397,,37.77613,-122.39383,,,0,,,0,,17397
13161,4th St & Market St,13161,,37.78553,-122.40568,,,0,,,0,,13161
13160,4th St & Mission St,13160,,37.78426,-122.40412,,,0,,,0,,13160
13164,4TH ST & TOWNSEND ST,13164,,37.77689,-122.39490,,,0,,,0,,13164
15887,500 Parnassus Ave,15887,,37.76331,-122.45875,,,0,,,0,,15887
17688,513 Parnassus Ave,17688,,37.76330,-122.45821,,,0,,,0,,17688
14359,5157 Diamond Heights Blvd,14359,,37.74693,-122.44020,,,0,,,0,,14359
14166,539 Corbett Ave,14166,,37.75750,-122.44415,,,0,,,0,,14166
15450,555 Myra Way,15450,,37.73818,-122.45071,,,0,,,0,,15450
15451,555 Myra Way,15451,,37.73820,-122.45088,,,0,,,0,,15451
17622,5th St & Brannan St,17622,,37.77645,-122.39872,,,0,,,0,,17622
16658,636 Teresita Blvd,16658,,37.73679,-122.44567,,,0,,,0,,16658
16659,636 Teresita Blvd,16659,,37.73683,-122.44587,,,0,,,0,,16659
16008,6 Portola Dr,16008,,37.74995,-122.44348,,,0,,,0,,16008
13178,6th Ave & Balboa St,13178,,37.77699,-122.46409,,,0,,,0,,13178
13177,6th Ave & Balboa St,13177,,37.77715,-122.46392,,,0,,,0,,13177
13181,6th Ave & Clement St,13181,,37.78303,-122.46453,,,0,,,0,,13181
13180,6th Ave & Clement St,13180,,37.78305,-122.46438,,,0,,,0,,13180
13183,6th Ave & Fulton St,13183,,37.77381,-122.46375,,,0,,,0,,13183
13185,6th Ave & Geary Blvd,13185,,37.78077,-122.46435,,,0,,,0,,13185
13184,6th Ave & Geary Blvd,13184,,37.78088,-122.46418,,,0,,,0,,13184
14210,74 Crestline Dr,14210,,37.75176,-122.44620,,,0,,,0,,14210
14167,795 Corbett Ave,14167,,37.75412,-122.44301,,,0,,,0,,14167
13191,7th St & Brannan St,13191,,37.77327,-122.40337,,,0,,,0,,13191
16999,7th St & Bryant St,16999,,37.77459,-122.40501,,,0,,,0,,16999
13192,7th St & Folsom St,13192,,37.77686,-122.40790,,,0,,,0,,13192
13193,7th St & Harrison St,13193,,37.77573,-122.40646,,,0,,,0,,13193
13194,7th St & Howard St,13194,,37.77793,-122.40922,,,0,,,0,,13194
18047,7th St & Market St,18047,,37.78060,-122.41258,,,0,,,0,,18047
13196,7th St & Market St,13196,,37.78031,-122.41240,,,0,,,0,,13196
13195,7th St & Mission St,13195,,37.77933,-122.41103,,,0,,,0,,13195
14168,800 Corbett Ave,14168,,37.75399,-122.44300,,,0,,,0,,14168
17023,831 Ellsworth St,17023,,37.73327,-122.41526,,,0,,,0,,17023
13202,8th Ave & Fulton St,13202,,37.77348,-122.46598,,,0,,,0,,13202
13201,8th Ave & Fulton St,13201,,37.77364,-122.46581,,,0,,,0,,13201
13203,8th St & Brannan St,13203,,37.77118,-122.40539,,,0,,,0,,13203
13204,8th St & Bryant St,13204,,37.77245,-122.40693,,,0,,,0,,13204
13205,8th St & Folsom St,13205,,37.77477,-122.40992,,,0,,,0,,13205
13206,8th St & Harrison St,13206,,37.77354,-122.40838,,,0,,,0,,13206
17677,8th St & Howard,17677,,37.77613,-122.41161,,,0,,,0,,17677
13209,8th St & Market St,13209,,37.77850,-122.41460,,,0,,,0,,13209
13208,8th St & Mission St,13208,,37.77724,-122.41303,,,0,,,0,,13208
16660,900 Teresita Blvd,16660,,37.73395,-122.44636,,,0,,,0,,16660
16661,900 Teresita Blvd,16661,,37.73399,-122.44664,,,0,,,0,,16661
14565,909 Ellsworth St,14565,,37.73284,-122.41679,,,0,,,0,,14565
14169,925 Corbett Ave,14169,,37.75208,-122.44341,,,0,,,0,,14169
14566,945 Ellsworth St,14566,,37.73281,-122.41776,,,0,,,0,,14566
14170,956 Corbett Ave,14170,,37.75168,-122.44371,,,0,,,0,,14170
14567,989 Ellsworth St,14567,,37.73262,-122.41893,,,0,,,0,,14567
17999,9th Ave & Irving St,17999,,37.76384,-122.46638,,,0,,,0,,17999
13211,9th Ave & Irving St,13211,,37.76429,-122.46624,,,0,,,0,,13211
13213,9th Ave & Irving St,13213,,37.76380,-122.46639,,,0,,,0,,13213
13215,9th Ave & Judah St,13215,,37.76204,-122.46624,,,0,,,0,,13215
13214,9th Ave & Judah St,13214,,37.76209,-122.46608,,,0,,,0,,13214
13216,9th Ave & Kirkham St,13216,,37.76041,-122.46615,,,0,,,0,,13216
13217,9th Ave & Kirkham St,13217,,37.76024,-122.46595,,,0,,,0,,13217
13218,9th Ave & Lawton St,13218,,37.75853,-122.46602,,,0,,,0,,13218
13220,9th Ave & Lincoln Way,13220,,37.76585,-122.46635,,,0,,,0,,13220
13221,9th Ave & Lincoln Way,13221,,37.76569,-122.46652,,,0,,,0,,13221
18019,9th St & Ave B,18019,,37.82303,-122.37506,,,0,,,0,,18019
13229,9th St & Avenue H,13229,,37.82520,-122.37006,,,0,,,0,,13229
13621,Alemany Blvd & Arch St,13621,,37.71163,-122.46690,,,0,,,0,,13621
13622,Alemany Blvd & Arch St,13622,,37.71142,-122.46717,,,0,,,0,,13622
17626,Alemany Blvd & Flosom St,17626,,37.73327,-122.41392,,,0,,,0,,17626
13628,Alemany Blvd & St Charles Ave,13628,,37.71036,-122.46946,,,0,,,0,,13628
13630,Alemany Blvd & Victoria St,13630,,37.71183,-122.46507,,,0,,,0,,13630
13631,Alemany Blvd & Victoria St,13631,,37.71164,-122.46492,,,0,,,0,,13631
13642,Arguello Blvd & Balboa St,13642,,37.77708,-122.45865,,,0,,,0,,13642
13644,Arguello Blvd & California St,13644,,37.78556,-122.45925,,,0,,,0,,13644
13643,Arguello Blvd & California St,13643,,37.78560,-122.45909,,,0,,,0,,13643
13645,Arguello Blvd & Clement St,13645,,37.78307,-122.45907,,,0,,,0,,13645
13647,Arguello Blvd & Euclid Ave,13647,,37.78374,-122.45896,,,0,,,0,,13647
13648,Arguello Blvd & Fulton St,13648,,37.77443,-122.45830,,,0,,,0,,13648
13650,Arguello Blvd & Geary Blvd,13650,,37.78108,-122.45876,,,0,,,0,,13650
13649,Arguello Blvd & Geary Blvd,13649,,37.78143,-122.45896,,,0,,,0,,13649
13651,Arguello Blvd & Turk St,13651,,37.77748,-122.45852,,,0,,,0,,13651
13659,Ashbury St & Clayton St,13659,,37.76298,-122.44680,,,0,,,0,,13659
17220,ASHBURY ST & CLAYTON ST,17220,,37.76301,-122.44697,,,0,,,0,,17220
13657,Ashbury St & Clifford Ter,13657,,37.76430,-122.44609,,,0,,,0,,13657
13656,Ashbury St & Clifford Ter,13656,,37.76428,-122.44595,,,0,,,0,,13656
17295,Ashbury St & Frederick St,17295,,37.76731,-122.44647,,,0,,,0,,17295
13661,Ashbury St & Frederick St,13661,,37.76715,-122.44628,,,0,,,0,,13661
13662,Ashbury St & Haight St,13662,,37.76994,-122.44685,,,0,,,0,,13662
13664,Ashbury St & Piedmont St,13664,,37.76515,-122.44588,,,0,,,0,,13664
13663,Ashbury St & Piedmont St,13663,,37.76530,-122.44607,,,0,,,0,,13663
13665,Ashbury St & Waller St,13665,,37.76916,-122.44685,,,0,,,0,,13665
13666,Ashbury St & Waller St,13666,,37.76901,-122.44666,,,0,,,0,,13666
13680,Avalon Ave & La Grande Ave,13680,,37.72474,-122.42422,,,0,,,0,,13680
13681,Avalon Ave & La Grande Ave,13681,,37.72487,-122.42413,,,0,,,0,,13681
13682,Avalon Ave & Peru Ave,13682,,37.72508,-122.42342,,,0,,,0,,13682
18021,Ave H & 4th St,18021,,37.82212,-122.36776,,,0,,,0,,18021
18020,Ave M & 4th St,18020,,37.82303,-122.36559,,,0,,,0,,18020
13670,Avenue B & Gateview Ave,13670,,37.82695,-122.37740,,,0,,,0,,13670
17558,Avenue H & 13th St,17558,,37.82828,-122.37176,,,0,,,0,,17558
17556,Avenue H & 5th St,17556,,37.82238,-122.36797,,,0,,,0,,17556
17557,Avenue H & 9th St,17557,,37.82515,-122.36980,,,0,,,0,,17557
13686,Bacon St & Girard St,13686,,37.72732,-122.40470,,,0,,,0,,13686
13685,Bacon St & Girard St,13685,,37.72744,-122.40451,,,0,,,0,,13685
13688,Bacon St & Goettingen St,13688,,37.72680,-122.40667,,,0,,,0,,13688
13687,Bacon St & Goettingen St,13687,,37.72691,-122.40648,,,0,,,0,,13687
13019,Bacon St & San Bruno Ave,13019,,37.72765,-122.40327,,,0,,,0,,13019
13018,Bacon St & San Bruno Ave,13018,,37.72774,-122.40324,,,0,,,0,,13018
13021,Bacon St & Somerset St,13021,,37.72654,-122.40766,,,0,,,0,,13021
13020,Bacon St & Somerset St,13020,,37.72667,-122.40746,,,0,,,0,,13020
13023,Baker Beach Parking Lot SW,13023,,37.79025,-122.48226,,,0,,,0,,13023
13024,Baker St & Greenwich St,13024,,37.79761,-122.44569,,,0,,,0,,13024
15418,Balboa Park BART/Mezzanine Level,15418,,37.72181,-122.44742,,,0,,,0,,15418
17155,Balboa Park BART Station,17155,,37.72191,-122.44744,,,0,,,0,,17155
13771,Bayshore Blvd & Alemany Blvd,13771,,37.73773,-122.40700,,,0,,,0,,13771
17399,Bayshore Blvd & Areta Ave,17399,,37.71223,-122.40234,,,0,,,0,,17399
13772,Bayshore Blvd & Arleta Ave,13772,,37.71221,-122.40252,,,0,,,0,,13772
13773,Bayshore Blvd & Augusta St,13773,,37.73425,-122.40558,,,0,,,0,,13773
17334,Bayshore Blvd & Blanken Ave,17334,,37.71223,-122.40218,,,0,,,0,,17334
17395,Bayshore Blvd & Blanken Ave,17395,,37.71225,-122.40232,,,0,,,0,,17395
13775,Bayshore Blvd & Boutwell St,13775,,37.73488,-122.40588,,,0,,,0,,13775
13776,Bayshore Blvd & Campbell Ave,13776,,37.71481,-122.39936,,,0,,,0,,13776
13778,Bayshore Blvd & Cortland Ave,13778,,37.73986,-122.40677,,,0,,,0,,13778
13779,Bayshore Blvd & Cortland Ave,13779,,37.73946,-122.40712,,,0,,,0,,13779
17886,Bayshore Blvd & Flower St,17886,,37.74238,-122.40561,,,0,,,0,,17886
13780,Bayshore Blvd & Hester Ave,13780,,37.71497,-122.39898,,,0,,,0,,13780
13783,Bayshore Blvd & Leland Ave,13783,,37.71114,-122.40378,,,0,,,0,,13783
18040,Bayshore Blvd &L eland Ave,18040,,37.71130,-122.40368,,,0,,,0,,18040
17888,Bayshore Blvd & Oakdale Ave,17888,,37.74305,-122.40540,,,0,,,0,,17888
13789,Bayshore Blvd & Silver Ave,13789,,37.73296,-122.40479,,,0,,,0,,13789
13788,Bayshore Blvd & Silver Ave,13788,,37.73321,-122.40472,,,0,,,0,,13788
17396,Bayshore Blvd & Sunnydale Ave,17396,,37.70897,-122.40511,,,0,,,0,,17396
17398,Bayshore Blvd & Sunnydale Ave,17398,,37.70894,-122.40504,,,0,,,0,,17398
13793,Bayshore Blvd & Visitacion Ave,13793,,37.71062,-122.40389,,,0,,,0,,13793
17520,Bayshore Blvd & Visitacion Ave,17520,,37.70962,-122.40465,,,0,,,0,,17520
13031,Bay St & Midway St,13031,,37.80609,-122.40916,,,0,,,0,,13031
13092,Beach St & Mason St,13092,,37.80741,-122.41412,,,0,,,0,,13092
13093,Beach St & Polk St,13093,,37.80638,-122.42320,,,0,,,0,,13093
13095,Beach St & Stockton St,13095,,37.80784,-122.41081,,,0,,,0,,13095
13089,Beale St & Mission St,13089,,37.79194,-122.39688,,,0,,,0,,13089
13690,Bernal Heights Blvd & Bradford St,13690,,37.74183,-122.40978,,,0,,,0,,13690
13691,Bernal Heights Blvd & Powhattan Ave,13691,,37.74151,-122.41067,,,0,,,0,,13691
17577,Bernal Heights Blvd & Powhattan St,17577,,37.74145,-122.41122,,,0,,,0,,17577
13689,Beverly St & Garfield St,13689,,37.71973,-122.47174,,,0,,,0,,13689
13696,Bosworth St & Diamond St,13696,,37.73349,-122.43408,,,0,,,0,,13696
13695,Bosworth St & Diamond St,13695,,37.73360,-122.43401,,,0,,,0,,13695
13697,Bosworth St & Elk St,13697,,37.73501,-122.44009,,,0,,,0,,13697
13694,Bosworth St & Elk St,13694,,37.73487,-122.44007,,,0,,,0,,13694
13699,Bosworth St & Lippard Ave,13699,,37.73383,-122.43597,,,0,,,0,,13699
13698,Bosworth St & Lippard Ave,13698,,37.73392,-122.43571,,,0,,,0,,13698
13706,Bowley St & Lincoln Blvd,13706,,37.79222,-122.48119,,,0,,,0,,13706
13709,Bradford St & Bernal Heights Blvd,13709,,37.74286,-122.40940,,,0,,,0,,13709
13708,Bradford St & Bernal Heights Blvd,13708,,37.74201,-122.40940,,,0,,,0,,13708
13710,Bradford St & Esmeralda Ave,13710,,37.74285,-122.40934,,,0,,,0,,13710
13721,Bridge View Dr & Scotia Ave,13721,,37.73184,-122.39940,,,0,,,0,,13721
13722,Bridge View Dr & Topeka Ave,13722,,37.73320,-122.39769,,,0,,,0,,13722
13716,Broad St & Capitol Ave,13716,,37.71315,-122.45916,,,0,,,0,,13716
13715,Broad St & Capitol Ave,13715,,37.71319,-122.45892,,,0,,,0,,13715
13717,Broad St & Orizaba Ave,13717,,37.71318,-122.46233,,,0,,,0,,13717
13718,Broad St & Plymouth Ave,13718,,37.71322,-122.45593,,,0,,,0,,13718
13719,Broad St & Plymouth Ave,13719,,37.71316,-122.45618,,,0,,,0,,13719
13082,Broadway & Grant Ave,13082,,37.79783,-122.40635,,,0,,,0,,13082
17185,BROADWAY & GRANT AVE,17185,,37.79785,-122.40734,,,0,,,0,,17185
13084,Broadway & Montgomery St,13084,,37.79813,-122.40396,,,0,,,0,,13084
17862,Broadway & Sansome St,17862,,37.79839,-122.40234,,,0,,,0,,17862
13086,Broadway & Steiner St,13086,,37.79406,-122.43628,,,0,,,0,,13086
13085,Broadway & Steiner St,13085,,37.79413,-122.43644,,,0,,,0,,13085
13087,Broadway & Stockton St,13087,,37.79759,-122.40829,,,0,,,0,,13087
13072,Broderick St & Bay St,13072,,37.80154,-122.44480,,,0,,,0,,13072
13074,Broderick St & Beach St,13074,,37.80342,-122.44518,,,0,,,0,,13074
13075,Broderick St & Francisco St,13075,,37.80062,-122.44460,,,0,,,0,,13075
13076,Broderick St & Jefferson St,13076,,37.80434,-122.44536,,,0,,,0,,13076
13077,Broderick St & North Point St,13077,,37.80248,-122.44498,,,0,,,0,,13077
13731,Bryant St & 16th St,13731,,37.76530,-122.41054,,,0,,,0,,13731
13730,Bryant St & 16th St,13730,,37.76549,-122.41040,,,0,,,0,,13730
13732,Bryant St & 17th St,13732,,37.76422,-122.41028,,,0,,,0,,13732
13733,Bryant St & 17th St,13733,,37.76402,-122.41041,,,0,,,0,,13733
13735,Bryant St & 18th St,13735,,37.76167,-122.41004,,,0,,,0,,13735
13734,Bryant St & 18th St,13734,,37.76187,-122.41020,,,0,,,0,,13734
13736,Bryant St & 19th St,13736,,37.76058,-122.41008,,,0,,,0,,13736
13737,Bryant St & 19th St,13737,,37.76038,-122.40991,,,0,,,0,,13737
13739,Bryant St & 20th St,13739,,37.75911,-122.40966,,,0,,,0,,13739
13738,Bryant St & 20th St,13738,,37.75933,-122.40993,,,0,,,0,,13738
13741,Bryant St & 21st St,13741,,37.75740,-122.40961,,,0,,,0,,13741
13740,Bryant St & 21st St,13740,,37.75751,-122.40950,,,0,,,0,,13740
13743,Bryant St & 22nd St,13743,,37.75572,-122.40949,,,0,,,0,,13743
13742,Bryant St & 22nd St,13742,,37.75621,-122.40942,,,0,,,0,,13742
13744,Bryant St & 23rd St,13744,,37.75431,-122.40919,,,0,,,0,,13744
13745,Bryant St & 23rd St,13745,,37.75415,-122.40932,,,0,,,0,,13745
13746,Bryant St & 24th St,13746,,37.75291,-122.40909,,,0,,,0,,13746
13747,Bryant St & 24th St,13747,,37.75273,-122.40918,,,0,,,0,,13747
13749,Bryant St & 25th St,13749,,37.75111,-122.40889,,,0,,,0,,13749
13748,Bryant St & 25th St,13748,,37.75130,-122.40907,,,0,,,0,,13748
13751,Bryant St & 26th St,13751,,37.74951,-122.40873,,,0,,,0,,13751
13750,Bryant St & 26th St,13750,,37.74969,-122.40891,,,0,,,0,,13750
13723,Bryant St & 4th St,13723,,37.77947,-122.39807,,,0,,,0,,13723
13724,Bryant St & 5th St,13724,,37.77795,-122.39995,,,0,,,0,,13724
13725,Bryant St & 6th St,13725,,37.77616,-122.40223,,,0,,,0,,13725
13756,Bryant St & Mariposa St,13756,,37.76314,-122.41032,,,0,,,0,,13756
13818,Buena Vista Ave E & Buena Vista Ter,13818,,37.76773,-122.44021,,,0,,,0,,13818
13819,BUENA VISTA TER & BUENA VISTA AVE E,13819,,37.76883,-122.43833,,,0,,,0,,13819
13820,Buena Vista Ter & Roosevelt Way,13820,,37.76685,-122.43815,,,0,,,0,,13820
13712,Burnett Ave & Crestline Dr,13712,,37.74912,-122.44494,,,0,,,0,,13712
13713,Burnett Ave & Dawnview Way,13713,,37.74808,-122.44509,,,0,,,0,,13713
17685,Burnett Ave & Dawnview Way,17685,,37.74806,-122.44490,,,0,,,0,,17685
13812,Bush St & Hyde St,13812,,37.78915,-122.41658,,,0,,,0,,13812
13814,Bush St & Leavenworth St,13814,,37.78930,-122.41496,,,0,,,0,,13814
17539,Cabrillo St & 7th Ave,17539,,37.77526,-122.46501,,,0,,,0,,17539
17538,Cabrillo St & 7th Ave,17538,,37.77538,-122.46483,,,0,,,0,,17538
13927,Cabrillo St & La Playa St,13927,,37.77353,-122.51000,,,0,,,0,,13927
13830,California St & 10th Ave,13830,,37.78455,-122.46896,,,0,,,0,,13830
13828,California St & 10th Ave,13828,,37.78466,-122.46916,,,0,,,0,,13828
13832,California St & 12th Ave,13832,,37.78445,-122.47110,,,0,,,0,,13832
13831,California St & 12th Ave,13831,,37.78459,-122.47085,,,0,,,0,,13831
13833,California St & 16th Ave,13833,,37.78439,-122.47523,,,0,,,0,,13833
13834,California St & 16th Ave,13834,,37.78425,-122.47550,,,0,,,0,,13834
13835,California St & 19th Ave,13835,,37.78424,-122.47845,,,0,,,0,,13835
13836,California St & 19th Ave,13836,,37.78411,-122.47871,,,0,,,0,,13836
13838,California St & 22nd Ave,13838,,37.78394,-122.48189,,,0,,,0,,13838
13837,California St & 22nd Ave,13837,,37.78410,-122.48166,,,0,,,0,,13837
13840,California St & 25th Ave,13840,,37.78381,-122.48529,,,0,,,0,,13840
13839,California St & 25th Ave,13839,,37.78395,-122.48482,,,0,,,0,,13839
13842,California St & 28th Ave,13842,,37.78366,-122.48846,,,0,,,0,,13842
13841,California St & 28th Ave,13841,,37.78380,-122.48807,,,0,,,0,,13841
13844,California St & 30th Ave,13844,,37.78358,-122.49009,,,0,,,0,,13844
13843,California St & 30th Ave,13843,,37.78367,-122.49051,,,0,,,0,,13843
13823,California St & 4th Ave,13823,,37.78518,-122.46257,,,0,,,0,,13823
13822,California St & 4th Ave,13822,,37.78535,-122.46229,,,0,,,0,,13822
13825,California St & 6th Ave,13825,,37.78490,-122.46471,,,0,,,0,,13825
17844,California St & 6th Ave,17844,,37.78495,-122.46447,,,0,,,0,,17844
13824,California St & 6th Ave,13824,,37.78507,-122.46464,,,0,,,0,,13824
13826,California St & 7th Ave,13826,,37.78482,-122.46543,,,0,,,0,,13826
13827,California St & 8th Ave,13827,,37.78463,-122.46683,,,0,,,0,,13827
17160,California St & 8th St,17160,,37.78479,-122.46682,,,0,,,0,,17160
13846,California St & Arguello Blvd,13846,,37.78566,-122.45904,,,0,,,0,,13846
13845,California St & Arguello Blvd,13845,,37.78570,-122.45929,,,0,,,0,,13845
13848,California St & Baker St,13848,,37.78762,-122.44338,,,0,,,0,,13848
13847,California St & Baker St,13847,,37.78774,-122.44363,,,0,,,0,,13847
13853,California St & Cherry St,13853,,37.78597,-122.45633,,,0,,,0,,13853
13852,California St & Cherry St,13852,,37.78604,-122.45683,,,0,,,0,,13852
13858,California St & Divisadero St,13858,,37.78809,-122.44087,,,0,,,0,,13858
13859,California St & Divisadero St,13859,,37.78795,-122.44072,,,0,,,0,,13859
13875,California St & Laurel St,13875,,37.78692,-122.44996,,,0,,,0,,13875
13876,California St & Laurel St,13876,,37.78680,-122.44998,,,0,,,0,,13876
13887,California St & Park Presidio Blvd,13887,,37.78437,-122.47276,,,0,,,0,,13887
13886,California St & Park Presidio Blvd,13886,,37.78451,-122.47325,,,0,,,0,,13886
13885,California St & Pierce St,13885,,37.78845,-122.43681,,,0,,,0,,13885
13884,California St & Pierce St,13884,,37.78852,-122.43748,,,0,,,0,,13884
13892,California St & Presidio Ave,13892,,37.78726,-122.44697,,,0,,,0,,13892
13893,California St & Presidio Ave,13893,,37.78721,-122.44693,,,0,,,0,,13893
13897,California St & Spruce St,13897,,37.78638,-122.45327,,,0,,,0,,13897
13896,California St & Spruce St,13896,,37.78646,-122.45352,,,0,,,0,,13896
14337,Cargo Way & 3rd St,14337,,37.74606,-122.38695,,,0,,,0,,14337
14338,Cargo Way & 3rd St,14338,,37.74577,-122.38665,,,0,,,0,,14338
13909,Carl St & Cole St,13909,,37.76586,-122.44980,,,0,,,0,,13909
13911,Carl St & Cole St,13911,,37.76575,-122.45013,,,0,,,0,,13911
17282,Carl St & Cole St,17282,,37.76583,-122.45022,,,0,,,0,,17282
13912,Carl St & Hillway Ave,13912,,37.76500,-122.45656,,,0,,,0,,13912
13913,Carl St & Hillway Ave,13913,,37.76493,-122.45651,,,0,,,0,,13913
13914,Carl St & Stanyan St,13914,,37.76550,-122.45259,,,0,,,0,,13914
13915,Carl St & Stanyan St,13915,,37.76537,-122.45293,,,0,,,0,,13915
14204,Carmel St & Belvedere St,14204,,37.76092,-122.44763,,,0,,,0,,14204
14205,Carmel St & Twin Peaks Blvd,14205,,37.76094,-122.44663,,,0,,,0,,14205
13920,Cashmere St & Hudson Ave,13920,,37.73573,-122.38354,,,0,,,0,,13920
13921,Cashmere St & La Salle Ave,13921,,37.73585,-122.38695,,,0,,,0,,13921
13922,Cashmere St & Whitney Young Cir,13922,,37.73660,-122.38588,,,0,,,0,,13922
14308,Castro St & 14th St,14308,,37.76742,-122.43571,,,0,,,0,,14308
14307,Castro St & 14th St,14307,,37.76761,-122.43558,,,0,,,0,,14307
14309,Castro St & 15th St,14309,,37.76583,-122.43557,,,0,,,0,,14309
14310,Castro St & 15th St,14310,,37.76561,-122.43538,,,0,,,0,,14310
14312,Castro St & 16th St,14312,,37.76427,-122.43544,,,0,,,0,,14312
14311,Castro St & 16th St,14311,,37.76416,-122.43525,,,0,,,0,,14311
14313,Castro St & 17th St,14313,,37.76237,-122.43508,,,0,,,0,,14313
14314,Castro St & 18th St,14314,,37.76084,-122.43493,,,0,,,0,,14314
14315,Castro St & 18th St,14315,,37.76086,-122.43505,,,0,,,0,,14315
14316,Castro St & 19th St,14316,,37.75939,-122.43491,,,0,,,0,,14316
14317,Castro St & 19th St,14317,,37.75916,-122.43479,,,0,,,0,,14317
14318,Castro St & 20th St,14318,,37.75778,-122.43477,,,0,,,0,,14318
14319,Castro St & 20th St,14319,,37.75763,-122.43464,,,0,,,0,,14319
14320,Castro St & 21st St,14320,,37.75596,-122.43447,,,0,,,0,,14320
14321,Castro St & 21st St,14321,,37.75610,-122.43462,,,0,,,0,,14321
14323,Castro St & 22nd St,14323,,37.75441,-122.43431,,,0,,,0,,14323
14322,Castro St & 22nd St,14322,,37.75464,-122.43448,,,0,,,0,,14322
14324,Castro St & 23rd St,14324,,37.75278,-122.43416,,,0,,,0,,14324
14325,Castro St & 23rd St,14325,,37.75290,-122.43432,,,0,,,0,,14325
14326,Castro St & 24th St,14326,,37.75120,-122.43401,,,0,,,0,,14326
14327,Castro St & 24th St,14327,,37.75131,-122.43411,,,0,,,0,,14327
14329,Castro St & 25th St,14329,,37.74960,-122.43383,,,0,,,0,,14329
14328,Castro St & 25th St,14328,,37.74981,-122.43404,,,0,,,0,,14328
17290,Castro St & 26th St,17290,,37.74820,-122.43389,,,0,,,0,,17290
14331,Castro St & Duboce Ave,14331,,37.76895,-122.43571,,,0,,,0,,14331
14330,Castro St & Duboce Ave,14330,,37.76918,-122.43596,,,0,,,0,,14330
14333,Castro St & Elizabeth St,14333,,37.75208,-122.43425,,,0,,,0,,14333
14332,Castro St & Elizabeth St,14332,,37.75189,-122.43405,,,0,,,0,,14332
14334,Castro St & Market St,14334,,37.76240,-122.43527,,,0,,,0,,14334
17750,C. Chavez St&Florida St,17750,,37.74837,-122.40956,,,0,,,0,,17750
17751,C. Chavez St&Harrison St,17751,,37.74834,-122.41138,,,0,,,0,,17751
13930,Cesar Chavez St & Florida St,13930,,37.74823,-122.40976,,,0,,,0,,13930
13931,Cesar Chavez St & Folsom St,13931,,37.74834,-122.41398,,,0,,,0,,13931
13932,Cesar Chavez St & Folsom St,13932,,37.74815,-122.41382,,,0,,,0,,13932
13934,Cesar Chavez St & Harrison St,13934,,37.74820,-122.41163,,,0,,,0,,13934
17551,Cesar Chavez St & Mission St,17551,,37.74810,-122.41808,,,0,,,0,,17551
13936,Cesar Chavez St & South Van Ness Ave,13936,,37.74831,-122.41576,,,0,,,0,,13936
17592,Cesar Chavez St. & Valencia St.,17592,,37.74806,-122.42006,,,0,,,0,,17592
13940,Chestnut St & Divisadero St,13940,,37.80005,-122.44275,,,0,,,0,,13940
13942,Chestnut St & Fillmore St,13942,,37.80074,-122.43637,,,0,,,0,,13942
